sample_index,video_frame_index,time_s_from_video_start,time_s_from_trim_start
2368,4184,16.092308,9.107692
2369,4185,16.096154,9.111538
2370,4186,16.100000,9.115385
2371,4187,16.103846,9.119231
2372,4188,16.107692,9.123077
2373,4189,16.111538,9.126923
2374,4190,16.115385,9.130769
2375,4191,16.119231,9.134615
2376,4192,16.123077,9.138462
2377,4193,16.126923,9.142308
2378,4194,16.130769,9.146154
2379,4195,16.134615,9.150000
2380,4196,16.138462,9.153846
2381,4197,16.142308,9.157692
2382,4198,16.146154,9.161538
2383,4199,16.150000,9.165385
2384,4200,16.153846,9.169231
2385,4201,16.157692,9.173077
2386,4202,16.161538,9.176923
2387,4203,16.165385,9.180769
2388,4204,16.169231,9.184615
2389,4205,16.173077,9.188462
2390,4206,16.176923,9.192308
2391,4207,16.180769,9.196154
2392,4208,16.184615,9.200000
2393,4209,16.188462,9.203846
2394,4210,16.192308,9.207692
2395,4211,16.196154,9.211538
2396,4212,16.200000,9.215385
2397,4213,16.203846,9.219231
2398,4214,16.207692,9.223077
2399,4215,16.211538,9.226923
2400,4216,16.215385,9.230769
2401,4217,16.219231,9.234615
2402,4218,16.223077,9.238462
2403,4219,16.226923,9.242308
2404,4220,16.230769,9.246154
2405,4221,16.234615,9.250000
2406,4222,16.238462,9.253846
2407,4223,16.242308,9.257692
2408,4224,16.246154,9.261538
2409,4225,16.250000,9.265385
2410,4226,16.253846,9.269231
2411,4227,16.257692,9.273077
2412,4228,16.261538,9.276923
2413,4229,16.265385,9.280769
2414,4230,16.269231,9.284615
2415,4231,16.273077,9.288462
2416,4232,16.276923,9.292308
2417,4233,16.280769,9.296154
2418,4234,16.284615,9.300000
2419,4235,16.288462,9.303846
2420,4236,16.292308,9.307692
2421,4237,16.296154,9.311538
2422,4238,16.300000,9.315385
2423,4239,16.303846,9.319231
2424,4240,16.307692,9.323077
2425,4241,16.311538,9.326923
2426,4242,16.315385,9.330769
2427,4243,16.319231,9.334615
2428,4244,16.323077,9.338462
2429,4245,16.326923,9.342308
2430,4246,16.330769,9.346154
2431,4247,16.334615,9.350000
2432,4248,16.338462,9.353846
2433,4249,16.342308,9.357692
2434,4250,16.346154,9.361538
2435,4251,16.350000,9.365385
2436,4252,16.353846,9.369231
2437,4253,16.357692,9.373077
2438,4254,16.361538,9.376923
2439,4255,16.365385,9.380769
2440,4256,16.369231,9.384615
2441,4257,16.373077,9.388462
2442,4258,16.376923,9.392308
2443,4259,16.380769,9.396154
2444,4260,16.384615,9.400000
2445,4261,16.388462,9.403846
2446,4262,16.392308,9.407692
2447,4263,16.396154,9.411538
2448,4264,16.400000,9.415385
2449,4265,16.403846,9.419231
2450,4266,16.407692,9.423077
2451,4267,16.411538,9.426923
2452,4268,16.415385,9.430769
2453,4269,16.419231,9.434615
2454,4270,16.423077,9.438462
2455,4271,16.426923,9.442308
2456,4272,16.430769,9.446154
2457,4273,16.434615,9.450000
2458,4274,16.438462,9.453846
2459,4275,16.442308,9.457692
2460,4276,16.446154,9.461538
2461,4277,16.450000,9.465385
2462,4278,16.453846,9.469231
2463,4279,16.457692,9.473077
2464,4280,16.461538,9.476923
2465,4281,16.465385,9.480769
2466,4282,16.469231,9.484615
2467,4283,16.473077,9.488462
2468,4284,16.476923,9.492308
2469,4285,16.480769,9.496154
2470,4286,16.484615,9.500000
2471,4287,16.488462,9.503846
2472,4288,16.492308,9.507692
2473,4289,16.496154,9.511538
2474,4290,16.500000,9.515385
2475,4291,16.503846,9.519231
2476,4292,16.507692,9.523077
2477,4293,16.511538,9.526923
2478,4294,16.515385,9.530769
2479,4295,16.519231,9.534615
2480,4296,16.523077,9.538462
2481,4297,16.526923,9.542308
2482,4298,16.530769,9.546154
2483,4299,16.534615,9.550000
2484,4300,16.538462,9.553846
2485,4301,16.542308,9.557692
2486,4302,16.546154,9.561538
2487,4303,16.550000,9.565385
2488,4304,16.553846,9.569231
2489,4305,16.557692,9.573077
2490,4306,16.561538,9.576923
2491,4307,16.565385,9.580769
2492,4308,16.569231,9.584615
2493,4309,16.573077,9.588462
2494,4310,16.576923,9.592308
2495,4311,16.580769,9.596154
2496,4312,16.584615,9.600000
2497,4313,16.588462,9.603846
2498,4314,16.592308,9.607692
2499,4315,16.596154,9.611538
2500,4316,16.600000,9.615385
2501,4317,16.603846,9.619231
2502,4318,16.607692,9.623077
2503,4319,16.611538,9.626923
2504,4320,16.615385,9.630769
2505,4321,16.619231,9.634615
2506,4322,16.623077,9.638462
2507,4323,16.626923,9.642308
2508,4324,16.630769,9.646154
2509,4325,16.634615,9.650000
2510,4326,16.638462,9.653846
2511,4327,16.642308,9.657692
2512,4328,16.646154,9.661538
2513,4329,16.650000,9.665385
2514,4330,16.653846,9.669231
2515,4331,16.657692,9.673077
2516,4332,16.661538,9.676923
2517,4333,16.665385,9.680769
2518,4334,16.669231,9.684615
2519,4335,16.673077,9.688462
2520,4336,16.676923,9.692308
2521,4337,16.680769,9.696154
2522,4338,16.684615,9.700000
2523,4339,16.688462,9.703846
2524,4340,16.692308,9.707692
2525,4341,16.696154,9.711538
2526,4342,16.700000,9.715385
2527,4343,16.703846,9.719231
2528,4344,16.707692,9.723077
2529,4345,16.711538,9.726923
2530,4346,16.715385,9.730769
2531,4347,16.719231,9.734615
2532,4348,16.723077,9.738462
2533,4349,16.726923,9.742308
2534,4350,16.730769,9.746154
2535,4351,16.734615,9.750000
2536,4352,16.738462,9.753846
2537,4353,16.742308,9.757692
2538,4354,16.746154,9.761538
2539,4355,16.750000,9.765385
2540,4356,16.753846,9.769231
2541,4357,16.757692,9.773077
2542,4358,16.761538,9.776923
2543,4359,16.765385,9.780769
2544,4360,16.769231,9.784615
2545,4361,16.773077,9.788462
2546,4362,16.776923,9.792308
2547,4363,16.780769,9.796154
2548,4364,16.784615,9.800000
2549,4365,16.788462,9.803846
2550,4366,16.792308,9.807692
2551,4367,16.796154,9.811538
2552,4368,16.800000,9.815385
2553,4369,16.803846,9.819231
2554,4370,16.807692,9.823077
2555,4371,16.811538,9.826923
2556,4372,16.815385,9.830769
2557,4373,16.819231,9.834615
2558,4374,16.823077,9.838462
2559,4375,16.826923,9.842308
2560,4376,16.830769,9.846154
2561,4377,16.834615,9.850000
2562,4378,16.838462,9.853846
2563,4379,16.842308,9.857692
2564,4380,16.846154,9.861538
2565,4381,16.850000,9.865385
2566,4382,16.853846,9.869231
2567,4383,16.857692,9.873077
2568,4384,16.861538,9.876923
2569,4385,16.865385,9.880769
2570,4386,16.869231,9.884615
2571,4387,16.873077,9.888462
2572,4388,16.876923,9.892308
2573,4389,16.880769,9.896154
2574,4390,16.884615,9.900000
2575,4391,16.888462,9.903846
2576,4392,16.892308,9.907692
2577,4393,16.896154,9.911538
2578,4394,16.900000,9.915385
2579,4395,16.903846,9.919231
2580,4396,16.907692,9.923077
2581,4397,16.911538,9.926923
2582,4398,16.915385,9.930769
2583,4399,16.919231,9.934615
2584,4400,16.923077,9.938462
2585,4401,16.926923,9.942308
2586,4402,16.930769,9.946154
2587,4403,16.934615,9.950000
2588,4404,16.938462,9.953846
2589,4405,16.942308,9.957692
2590,4406,16.946154,9.961538
2591,4407,16.950000,9.965385
2592,4408,16.953846,9.969231
2593,4409,16.957692,9.973077
2594,4410,16.961538,9.976923
2595,4411,16.965385,9.980769
2596,4412,16.969231,9.984615
2597,4413,16.973077,9.988462
2598,4414,16.976923,9.992308
2599,4415,16.980769,9.996154
2600,4416,16.984615,10.000000
2601,4417,16.988462,10.003846
2602,4418,16.992308,10.007692
2603,4419,16.996154,10.011538
2604,4420,17.000000,10.015385
2605,4421,17.003846,10.019231
2606,4422,17.007692,10.023077
2607,4423,17.011538,10.026923
2608,4424,17.015385,10.030769
2609,4425,17.019231,10.034615
2610,4426,17.023077,10.038462
2611,4427,17.026923,10.042308
2612,4428,17.030769,10.046154
2613,4429,17.034615,10.050000
2614,4430,17.038462,10.053846
2615,4431,17.042308,10.057692
2616,4432,17.046154,10.061538
2617,4433,17.050000,10.065385
2618,4434,17.053846,10.069231
2619,4435,17.057692,10.073077
2620,4436,17.061538,10.076923
2621,4437,17.065385,10.080769
2622,4438,17.069231,10.084615
2623,4439,17.073077,10.088462
2624,4440,17.076923,10.092308
2625,4441,17.080769,10.096154
2626,4442,17.084615,10.100000
2627,4443,17.088462,10.103846
2628,4444,17.092308,10.107692
2629,4445,17.096154,10.111538
2630,4446,17.100000,10.115385
2631,4447,17.103846,10.119231
2632,4448,17.107692,10.123077
2633,4449,17.111538,10.126923
2634,4450,17.115385,10.130769
2635,4451,17.119231,10.134615
2636,4452,17.123077,10.138462
2637,4453,17.126923,10.142308
2638,4454,17.130769,10.146154
2639,4455,17.134615,10.150000
2640,4456,17.138462,10.153846
2641,4457,17.142308,10.157692
2642,4458,17.146154,10.161538
2643,4459,17.150000,10.165385
2644,4460,17.153846,10.169231
2645,4461,17.157692,10.173077
2646,4462,17.161538,10.176923
2647,4463,17.165385,10.180769
2648,4464,17.169231,10.184615
2649,4465,17.173077,10.188462
2650,4466,17.176923,10.192308
2651,4467,17.180769,10.196154
2652,4468,17.184615,10.200000
2653,4469,17.188462,10.203846
2654,4470,17.192308,10.207692
2655,4471,17.196154,10.211538
2656,4472,17.200000,10.215385
2657,4473,17.203846,10.219231
2658,4474,17.207692,10.223077
2659,4475,17.211538,10.226923
2660,4476,17.215385,10.230769
2661,4477,17.219231,10.234615
2662,4478,17.223077,10.238462
2663,4479,17.226923,10.242308
2664,4480,17.230769,10.246154
2665,4481,17.234615,10.250000
2666,4482,17.238462,10.253846
2667,4483,17.242308,10.257692
2668,4484,17.246154,10.261538
2669,4485,17.250000,10.265385
2670,4486,17.253846,10.269231
2671,4487,17.257692,10.273077
2672,4488,17.261538,10.276923
2673,4489,17.265385,10.280769
2674,4490,17.269231,10.284615
2675,4491,17.273077,10.288462
2676,4492,17.276923,10.292308
2677,4493,17.280769,10.296154
2678,4494,17.284615,10.300000
2679,4495,17.288462,10.303846
2680,4496,17.292308,10.307692
2681,4497,17.296154,10.311538
2682,4498,17.300000,10.315385
2683,4499,17.303846,10.319231
2684,4500,17.307692,10.323077
2685,4501,17.311538,10.326923
2686,4502,17.315385,10.330769
2687,4503,17.319231,10.334615
2688,4504,17.323077,10.338462
2689,4505,17.326923,10.342308
2690,4506,17.330769,10.346154
2691,4507,17.334615,10.350000
2692,4508,17.338462,10.353846
2693,4509,17.342308,10.357692
2694,4510,17.346154,10.361538
2695,4511,17.350000,10.365385
2696,4512,17.353846,10.369231
2697,4513,17.357692,10.373077
2698,4514,17.361538,10.376923
2699,4515,17.365385,10.380769
2700,4516,17.369231,10.384615
2701,4517,17.373077,10.388462
2702,4518,17.376923,10.392308
2703,4519,17.380769,10.396154
2704,4520,17.384615,10.400000
2705,4521,17.388462,10.403846
2706,4522,17.392308,10.407692
2707,4523,17.396154,10.411538
2708,4524,17.400000,10.415385
2709,4525,17.403846,10.419231
2710,4526,17.407692,10.423077
2711,4527,17.411538,10.426923
2712,4528,17.415385,10.430769
2713,4529,17.419231,10.434615
2714,4530,17.423077,10.438462
2715,4531,17.426923,10.442308
2716,4532,17.430769,10.446154
2717,4533,17.434615,10.450000
2718,4534,17.438462,10.453846
2719,4535,17.442308,10.457692
2720,4536,17.446154,10.461538
2721,4537,17.450000,10.465385
2722,4538,17.453846,10.469231
2723,4539,17.457692,10.473077
2724,4540,17.461538,10.476923
2725,4541,17.465385,10.480769
2726,4542,17.469231,10.484615
2727,4543,17.473077,10.488462
2728,4544,17.476923,10.492308
2729,4545,17.480769,10.496154
2730,4546,17.484615,10.500000
2731,4547,17.488462,10.503846
2732,4548,17.492308,10.507692
2733,4549,17.496154,10.511538
2734,4550,17.500000,10.515385
2735,4551,17.503846,10.519231
2736,4552,17.507692,10.523077
2737,4553,17.511538,10.526923
2738,4554,17.515385,10.530769
2739,4555,17.519231,10.534615
2740,4556,17.523077,10.538462
2741,4557,17.526923,10.542308
2742,4558,17.530769,10.546154
2743,4559,17.534615,10.550000
2744,4560,17.538462,10.553846
2745,4561,17.542308,10.557692
2746,4562,17.546154,10.561538
2747,4563,17.550000,10.565385
2748,4564,17.553846,10.569231
2749,4565,17.557692,10.573077
2750,4566,17.561538,10.576923
2751,4567,17.565385,10.580769
2752,4568,17.569231,10.584615
2753,4569,17.573077,10.588462
2754,4570,17.576923,10.592308
2755,4571,17.580769,10.596154
2756,4572,17.584615,10.600000
2757,4573,17.588462,10.603846
2758,4574,17.592308,10.607692
2759,4575,17.596154,10.611538
2760,4576,17.600000,10.615385
2761,4577,17.603846,10.619231
2762,4578,17.607692,10.623077
2763,4579,17.611538,10.626923
2764,4580,17.615385,10.630769
2765,4581,17.619231,10.634615
2766,4582,17.623077,10.638462
2767,4583,17.626923,10.642308
2768,4584,17.630769,10.646154
2769,4585,17.634615,10.650000
2770,4586,17.638462,10.653846
2771,4587,17.642308,10.657692
2772,4588,17.646154,10.661538
2773,4589,17.650000,10.665385
2774,4590,17.653846,10.669231
2775,4591,17.657692,10.673077
2776,4592,17.661538,10.676923
2777,4593,17.665385,10.680769
2778,4594,17.669231,10.684615
2779,4595,17.673077,10.688462
2780,4596,17.676923,10.692308
2781,4597,17.680769,10.696154
2782,4598,17.684615,10.700000
2783,4599,17.688462,10.703846
2784,4600,17.692308,10.707692
2785,4601,17.696154,10.711538
2786,4602,17.700000,10.715385
2787,4603,17.703846,10.719231
2788,4604,17.707692,10.723077
2789,4605,17.711538,10.726923
2790,4606,17.715385,10.730769
2791,4607,17.719231,10.734615
2792,4608,17.723077,10.738462
2793,4609,17.726923,10.742308
2794,4610,17.730769,10.746154
2795,4611,17.734615,10.750000
2796,4612,17.738462,10.753846
2797,4613,17.742308,10.757692
2798,4614,17.746154,10.761538
2799,4615,17.750000,10.765385
2800,4616,17.753846,10.769231
2801,4617,17.757692,10.773077
2802,4618,17.761538,10.776923
2803,4619,17.765385,10.780769
2804,4620,17.769231,10.784615
2805,4621,17.773077,10.788462
2806,4622,17.776923,10.792308
2807,4623,17.780769,10.796154
2808,4624,17.784615,10.800000
2809,4625,17.788462,10.803846
2810,4626,17.792308,10.807692
2811,4627,17.796154,10.811538
2812,4628,17.800000,10.815385
2813,4629,17.803846,10.819231
2814,4630,17.807692,10.823077
2815,4631,17.811538,10.826923
2816,4632,17.815385,10.830769
2817,4633,17.819231,10.834615
2818,4634,17.823077,10.838462
2819,4635,17.826923,10.842308
2820,4636,17.830769,10.846154
2821,4637,17.834615,10.850000
2822,4638,17.838462,10.853846
2823,4639,17.842308,10.857692
2824,4640,17.846154,10.861538
2825,4641,17.850000,10.865385
2826,4642,17.853846,10.869231
2827,4643,17.857692,10.873077
2828,4644,17.861538,10.876923
2829,4645,17.865385,10.880769
2830,4646,17.869231,10.884615
2831,4647,17.873077,10.888462
2832,4648,17.876923,10.892308
2833,4649,17.880769,10.896154
2834,4650,17.884615,10.900000
2835,4651,17.888462,10.903846
2836,4652,17.892308,10.907692
2837,4653,17.896154,10.911538
2838,4654,17.900000,10.915385
2839,4655,17.903846,10.919231
2840,4656,17.907692,10.923077
2841,4657,17.911538,10.926923
2842,4658,17.915385,10.930769
2843,4659,17.919231,10.934615
2844,4660,17.923077,10.938462
2845,4661,17.926923,10.942308
2846,4662,17.930769,10.946154
2847,4663,17.934615,10.950000
2848,4664,17.938462,10.953846
2849,4665,17.942308,10.957692
2850,4666,17.946154,10.961538
2851,4667,17.950000,10.965385
2852,4668,17.953846,10.969231
2853,4669,17.957692,10.973077
2854,4670,17.961538,10.976923
2855,4671,17.965385,10.980769
2856,4672,17.969231,10.984615
2857,4673,17.973077,10.988462
2858,4674,17.976923,10.992308
2859,4675,17.980769,10.996154
2860,4676,17.984615,11.000000
2861,4677,17.988462,11.003846
2862,4678,17.992308,11.007692
2863,4679,17.996154,11.011538
2864,4680,18.000000,11.015385
2865,4681,18.003846,11.019231
2866,4682,18.007692,11.023077
2867,4683,18.011538,11.026923
2868,4684,18.015385,11.030769
2869,4685,18.019231,11.034615
2870,4686,18.023077,11.038462
2871,4687,18.026923,11.042308
2872,4688,18.030769,11.046154
2873,4689,18.034615,11.050000
2874,4690,18.038462,11.053846
2875,4691,18.042308,11.057692
2876,4692,18.046154,11.061538
2877,4693,18.050000,11.065385
2878,4694,18.053846,11.069231
2879,4695,18.057692,11.073077
2880,4696,18.061538,11.076923
2881,4697,18.065385,11.080769
2882,4698,18.069231,11.084615
2883,4699,18.073077,11.088462
2884,4700,18.076923,11.092308
2885,4701,18.080769,11.096154
2886,4702,18.084615,11.100000
2887,4703,18.088462,11.103846
2888,4704,18.092308,11.107692
2889,4705,18.096154,11.111538
2890,4706,18.100000,11.115385
2891,4707,18.103846,11.119231
2892,4708,18.107692,11.123077
2893,4709,18.111538,11.126923
2894,4710,18.115385,11.130769
2895,4711,18.119231,11.134615
2896,4712,18.123077,11.138462
2897,4713,18.126923,11.142308
2898,4714,18.130769,11.146154
2899,4715,18.134615,11.150000
2900,4716,18.138462,11.153846
2901,4717,18.142308,11.157692
2902,4718,18.146154,11.161538
2903,4719,18.150000,11.165385
2904,4720,18.153846,11.169231
2905,4721,18.157692,11.173077
2906,4722,18.161538,11.176923
2907,4723,18.165385,11.180769
2908,4724,18.169231,11.184615
2909,4725,18.173077,11.188462
2910,4726,18.176923,11.192308
2911,4727,18.180769,11.196154
2912,4728,18.184615,11.200000
2913,4729,18.188462,11.203846
2914,4730,18.192308,11.207692
2915,4731,18.196154,11.211538
2916,4732,18.200000,11.215385
2917,4733,18.203846,11.219231
2918,4734,18.207692,11.223077
2919,4735,18.211538,11.226923
2920,4736,18.215385,11.230769
2921,4737,18.219231,11.234615
2922,4738,18.223077,11.238462
2923,4739,18.226923,11.242308
2924,4740,18.230769,11.246154
2925,4741,18.234615,11.250000
2926,4742,18.238462,11.253846
2927,4743,18.242308,11.257692
2928,4744,18.246154,11.261538
2929,4745,18.250000,11.265385
2930,4746,18.253846,11.269231
2931,4747,18.257692,11.273077
2932,4748,18.261538,11.276923
2933,4749,18.265385,11.280769
2934,4750,18.269231,11.284615
2935,4751,18.273077,11.288462
2936,4752,18.276923,11.292308
2937,4753,18.280769,11.296154
2938,4754,18.284615,11.300000
2939,4755,18.288462,11.303846
2940,4756,18.292308,11.307692
2941,4757,18.296154,11.311538
2942,4758,18.300000,11.315385
2943,4759,18.303846,11.319231
2944,4760,18.307692,11.323077
2945,4761,18.311538,11.326923
2946,4762,18.315385,11.330769
2947,4763,18.319231,11.334615
2948,4764,18.323077,11.338462
2949,4765,18.326923,11.342308
2950,4766,18.330769,11.346154
2951,4767,18.334615,11.350000
2952,4768,18.338462,11.353846
2953,4769,18.342308,11.357692
2954,4770,18.346154,11.361538
2955,4771,18.350000,11.365385
2956,4772,18.353846,11.369231
2957,4773,18.357692,11.373077
2958,4774,18.361538,11.376923
2959,4775,18.365385,11.380769
2960,4776,18.369231,11.384615
2961,4777,18.373077,11.388462
2962,4778,18.376923,11.392308
2963,4779,18.380769,11.396154
2964,4780,18.384615,11.400000
2965,4781,18.388462,11.403846
2966,4782,18.392308,11.407692
2967,4783,18.396154,11.411538
2968,4784,18.400000,11.415385
2969,4785,18.403846,11.419231
2970,4786,18.407692,11.423077
2971,4787,18.411538,11.426923
2972,4788,18.415385,11.430769
2973,4789,18.419231,11.434615
2974,4790,18.423077,11.438462
2975,4791,18.426923,11.442308
2976,4792,18.430769,11.446154
2977,4793,18.434615,11.450000
2978,4794,18.438462,11.453846
2979,4795,18.442308,11.457692
2980,4796,18.446154,11.461538
2981,4797,18.450000,11.465385
2982,4798,18.453846,11.469231
2983,4799,18.457692,11.473077
2984,4800,18.461538,11.476923
2985,4801,18.465385,11.480769
2986,4802,18.469231,11.484615
2987,4803,18.473077,11.488462
2988,4804,18.476923,11.492308
2989,4805,18.480769,11.496154
2990,4806,18.484615,11.500000
2991,4807,18.488462,11.503846
2992,4808,18.492308,11.507692
2993,4809,18.496154,11.511538
2994,4810,18.500000,11.515385
2995,4811,18.503846,11.519231
2996,4812,18.507692,11.523077
2997,4813,18.511538,11.526923
2998,4814,18.515385,11.530769
2999,4815,18.519231,11.534615
3000,4816,18.523077,11.538462
3001,4817,18.526923,11.542308
3002,4818,18.530769,11.546154
3003,4819,18.534615,11.550000
3004,4820,18.538462,11.553846
3005,4821,18.542308,11.557692
3006,4822,18.546154,11.561538
3007,4823,18.550000,11.565385
3008,4824,18.553846,11.569231
3009,4825,18.557692,11.573077
3010,4826,18.561538,11.576923
3011,4827,18.565385,11.580769
3012,4828,18.569231,11.584615
3013,4829,18.573077,11.588462
3014,4830,18.576923,11.592308
3015,4831,18.580769,11.596154
3016,4832,18.584615,11.600000
3017,4833,18.588462,11.603846
3018,4834,18.592308,11.607692
3019,4835,18.596154,11.611538
3020,4836,18.600000,11.615385
3021,4837,18.603846,11.619231
3022,4838,18.607692,11.623077
3023,4839,18.611538,11.626923
3024,4840,18.615385,11.630769
3025,4841,18.619231,11.634615
3026,4842,18.623077,11.638462
3027,4843,18.626923,11.642308
3028,4844,18.630769,11.646154
3029,4845,18.634615,11.650000
3030,4846,18.638462,11.653846
3031,4847,18.642308,11.657692
3032,4848,18.646154,11.661538
3033,4849,18.650000,11.665385
3034,4850,18.653846,11.669231
3035,4851,18.657692,11.673077
3036,4852,18.661538,11.676923
3037,4853,18.665385,11.680769
3038,4854,18.669231,11.684615
3039,4855,18.673077,11.688462
3040,4856,18.676923,11.692308
3041,4857,18.680769,11.696154
3042,4858,18.684615,11.700000
3043,4859,18.688462,11.703846
3044,4860,18.692308,11.707692
3045,4861,18.696154,11.711538
3046,4862,18.700000,11.715385
3047,4863,18.703846,11.719231
3048,4864,18.707692,11.723077
3049,4865,18.711538,11.726923
3050,4866,18.715385,11.730769
3051,4867,18.719231,11.734615
3052,4868,18.723077,11.738462
3053,4869,18.726923,11.742308
3054,4870,18.730769,11.746154
3055,4871,18.734615,11.750000
3056,4872,18.738462,11.753846
3057,4873,18.742308,11.757692
3058,4874,18.746154,11.761538
3059,4875,18.750000,11.765385
3060,4876,18.753846,11.769231
3061,4877,18.757692,11.773077
3062,4878,18.761538,11.776923
3063,4879,18.765385,11.780769
3064,4880,18.769231,11.784615
3065,4881,18.773077,11.788462
3066,4882,18.776923,11.792308
3067,4883,18.780769,11.796154
3068,4884,18.784615,11.800000
3069,4885,18.788462,11.803846
3070,4886,18.792308,11.807692
3071,4887,18.796154,11.811538
3072,4888,18.800000,11.815385
3073,4889,18.803846,11.819231
3074,4890,18.807692,11.823077
3075,4891,18.811538,11.826923
3076,4892,18.815385,11.830769
3077,4893,18.819231,11.834615
3078,4894,18.823077,11.838462
3079,4895,18.826923,11.842308
3080,4896,18.830769,11.846154
3081,4897,18.834615,11.850000
3082,4898,18.838462,11.853846
3083,4899,18.842308,11.857692
3084,4900,18.846154,11.861538
3085,4901,18.850000,11.865385
3086,4902,18.853846,11.869231
3087,4903,18.857692,11.873077
3088,4904,18.861538,11.876923
3089,4905,18.865385,11.880769
3090,4906,18.869231,11.884615
3091,4907,18.873077,11.888462
3092,4908,18.876923,11.892308
3093,4909,18.880769,11.896154
3094,4910,18.884615,11.900000
3095,4911,18.888462,11.903846
3096,4912,18.892308,11.907692
3097,4913,18.896154,11.911538
3098,4914,18.900000,11.915385
3099,4915,18.903846,11.919231
3100,4916,18.907692,11.923077
3101,4917,18.911538,11.926923
3102,4918,18.915385,11.930769
3103,4919,18.919231,11.934615
3104,4920,18.923077,11.938462
3105,4921,18.926923,11.942308
3106,4922,18.930769,11.946154
3107,4923,18.934615,11.950000
3108,4924,18.938462,11.953846
3109,4925,18.942308,11.957692
3110,4926,18.946154,11.961538
3111,4927,18.950000,11.965385
3112,4928,18.953846,11.969231
3113,4929,18.957692,11.973077
3114,4930,18.961538,11.976923
3115,4931,18.965385,11.980769
3116,4932,18.969231,11.984615
3117,4933,18.973077,11.988462
3118,4934,18.976923,11.992308
3119,4935,18.980769,11.996154
3120,4936,18.984615,12.000000
3121,4937,18.988462,12.003846
3122,4938,18.992308,12.007692
3123,4939,18.996154,12.011538
3124,4940,19.000000,12.015385
3125,4941,19.003846,12.019231
3126,4942,19.007692,12.023077
3127,4943,19.011538,12.026923
3128,4944,19.015385,12.030769
3129,4945,19.019231,12.034615
3130,4946,19.023077,12.038462
3131,4947,19.026923,12.042308
3132,4948,19.030769,12.046154
3133,4949,19.034615,12.050000
3134,4950,19.038462,12.053846
3135,4951,19.042308,12.057692
3136,4952,19.046154,12.061538
3137,4953,19.050000,12.065385
3138,4954,19.053846,12.069231
3139,4955,19.057692,12.073077
3140,4956,19.061538,12.076923
3141,4957,19.065385,12.080769
3142,4958,19.069231,12.084615
3143,4959,19.073077,12.088462
3144,4960,19.076923,12.092308
3145,4961,19.080769,12.096154
3146,4962,19.084615,12.100000
3147,4963,19.088462,12.103846
3148,4964,19.092308,12.107692
3149,4965,19.096154,12.111538
3150,4966,19.100000,12.115385
3151,4967,19.103846,12.119231
3152,4968,19.107692,12.123077
3153,4969,19.111538,12.126923
3154,4970,19.115385,12.130769
3155,4971,19.119231,12.134615
3156,4972,19.123077,12.138462
3157,4973,19.126923,12.142308
3158,4974,19.130769,12.146154
3159,4975,19.134615,12.150000
3160,4976,19.138462,12.153846
3161,4977,19.142308,12.157692
3162,4978,19.146154,12.161538
3163,4979,19.150000,12.165385
3164,4980,19.153846,12.169231
3165,4981,19.157692,12.173077
3166,4982,19.161538,12.176923
3167,4983,19.165385,12.180769
3168,4984,19.169231,12.184615
3169,4985,19.173077,12.188462
3170,4986,19.176923,12.192308
3171,4987,19.180769,12.196154
3172,4988,19.184615,12.200000
3173,4989,19.188462,12.203846
3174,4990,19.192308,12.207692
3175,4991,19.196154,12.211538
3176,4992,19.200000,12.215385
3177,4993,19.203846,12.219231
3178,4994,19.207692,12.223077
3179,4995,19.211538,12.226923
3180,4996,19.215385,12.230769
3181,4997,19.219231,12.234615
3182,4998,19.223077,12.238462
3183,4999,19.226923,12.242308
3184,5000,19.230769,12.246154
3185,5001,19.234615,12.250000
3186,5002,19.238462,12.253846
3187,5003,19.242308,12.257692
3188,5004,19.246154,12.261538
3189,5005,19.250000,12.265385
3190,5006,19.253846,12.269231
3191,5007,19.257692,12.273077
3192,5008,19.261538,12.276923
3193,5009,19.265385,12.280769
3194,5010,19.269231,12.284615
3195,5011,19.273077,12.288462
3196,5012,19.276923,12.292308
3197,5013,19.280769,12.296154
3198,5014,19.284615,12.300000
3199,5015,19.288462,12.303846
3200,5016,19.292308,12.307692
3201,5017,19.296154,12.311538
3202,5018,19.300000,12.315385
3203,5019,19.303846,12.319231
3204,5020,19.307692,12.323077
3205,5021,19.311538,12.326923
3206,5022,19.315385,12.330769
3207,5023,19.319231,12.334615
3208,5024,19.323077,12.338462
3209,5025,19.326923,12.342308
3210,5026,19.330769,12.346154
3211,5027,19.334615,12.350000
3212,5028,19.338462,12.353846
3213,5029,19.342308,12.357692
3214,5030,19.346154,12.361538
3215,5031,19.350000,12.365385
3216,5032,19.353846,12.369231
3217,5033,19.357692,12.373077
3218,5034,19.361538,12.376923
3219,5035,19.365385,12.380769
3220,5036,19.369231,12.384615
3221,5037,19.373077,12.388462
3222,5038,19.376923,12.392308
3223,5039,19.380769,12.396154
3224,5040,19.384615,12.400000
3225,5041,19.388462,12.403846
3226,5042,19.392308,12.407692
3227,5043,19.396154,12.411538
3228,5044,19.400000,12.415385
3229,5045,19.403846,12.419231
3230,5046,19.407692,12.423077
3231,5047,19.411538,12.426923
3232,5048,19.415385,12.430769
3233,5049,19.419231,12.434615
3234,5050,19.423077,12.438462
3235,5051,19.426923,12.442308
3236,5052,19.430769,12.446154
3237,5053,19.434615,12.450000
3238,5054,19.438462,12.453846
3239,5055,19.442308,12.457692
