sample_index,video_frame_index,time_s_from_video_start,time_s_from_trim_start
796,1013,3.896154,3.061538
797,1014,3.900000,3.065385
798,1015,3.903846,3.069231
799,1016,3.907692,3.073077
800,1017,3.911538,3.076923
801,1018,3.915385,3.080769
802,1019,3.919231,3.084615
803,1020,3.923077,3.088462
804,1021,3.926923,3.092308
805,1022,3.930769,3.096154
806,1023,3.934615,3.100000
807,1024,3.938462,3.103846
808,1025,3.942308,3.107692
809,1026,3.946154,3.111538
810,1027,3.950000,3.115385
811,1028,3.953846,3.119231
812,1029,3.957692,3.123077
813,1030,3.961538,3.126923
814,1031,3.965385,3.130769
815,1032,3.969231,3.134615
816,1033,3.973077,3.138462
817,1034,3.976923,3.142308
818,1035,3.980769,3.146154
819,1036,3.984615,3.150000
820,1037,3.988462,3.153846
821,1038,3.992308,3.157692
822,1039,3.996154,3.161538
823,1040,4.000000,3.165385
824,1041,4.003846,3.169231
825,1042,4.007692,3.173077
826,1043,4.011538,3.176923
827,1044,4.015385,3.180769
828,1045,4.019231,3.184615
829,1046,4.023077,3.188462
830,1047,4.026923,3.192308
831,1048,4.030769,3.196154
832,1049,4.034615,3.200000
833,1050,4.038462,3.203846
834,1051,4.042308,3.207692
835,1052,4.046154,3.211538
836,1053,4.050000,3.215385
837,1054,4.053846,3.219231
838,1055,4.057692,3.223077
839,1056,4.061538,3.226923
840,1057,4.065385,3.230769
841,1058,4.069231,3.234615
842,1059,4.073077,3.238462
843,1060,4.076923,3.242308
844,1061,4.080769,3.246154
845,1062,4.084615,3.250000
846,1063,4.088462,3.253846
847,1064,4.092308,3.257692
848,1065,4.096154,3.261538
849,1066,4.100000,3.265385
850,1067,4.103846,3.269231
851,1068,4.107692,3.273077
852,1069,4.111538,3.276923
853,1070,4.115385,3.280769
854,1071,4.119231,3.284615
855,1072,4.123077,3.288462
856,1073,4.126923,3.292308
857,1074,4.130769,3.296154
858,1075,4.134615,3.300000
859,1076,4.138462,3.303846
860,1077,4.142308,3.307692
861,1078,4.146154,3.311538
862,1079,4.150000,3.315385
863,1080,4.153846,3.319231
864,1081,4.157692,3.323077
865,1082,4.161538,3.326923
866,1083,4.165385,3.330769
867,1084,4.169231,3.334615
868,1085,4.173077,3.338462
869,1086,4.176923,3.342308
870,1087,4.180769,3.346154
871,1088,4.184615,3.350000
872,1089,4.188462,3.353846
873,1090,4.192308,3.357692
